orden_id,linea,producto_id,cantidad_unidades,precio_unitario,descuento_pct,new_key,es_duplicado,new_key_original,motivo_rechazo
ORD-001464,1,P-0116,43,3.93,0,ORD-001464_P-0116_1_43_3.93,True,ORD-001464_P-0116_1_43_3.93,❌ Registro duplicado (CRÍTICO - ORD-001464_P-0116_1_43_3.93 ya existe en data limpia)
ORD-001314,1,P-0059,39,6.46,0,ORD-001314_P-0059_1_39_6.46,True,ORD-001314_P-0059_1_39_6.46,❌ Registro duplicado (CRÍTICO - ORD-001314_P-0059_1_39_6.46 ya existe en data limpia)
ORD-002420,1,P-0090,32,7.29,0,ORD-002420_P-0090_1_32_7.29,True,ORD-002420_P-0090_1_32_7.29,❌ Registro duplicado (CRÍTICO - ORD-002420_P-0090_1_32_7.29 ya existe en data limpia)
ORD-001314,2,P-0028,19,6.98,0,ORD-001314_P-0028_2_19_6.98,True,ORD-001314_P-0028_2_19_6.98,❌ Registro duplicado (CRÍTICO - ORD-001314_P-0028_2_19_6.98 ya existe en data limpia)
ORD-003459,1,P-0069,11,0.0,8,ORD-003459_P-0069_1_11_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-001516,1,P-0047,-5,6.63,0,ORD-001516_P-0047_1_-5_6.63,False,,cantidad_unidades: debe ser > 0 (valor: -5)
ORD-000270,5,P-0012,16,0.0,0,ORD-000270_P-0012_5_16_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-003278,2,P-0006,-12,4.63,0,ORD-003278_P-0006_2_-12_4.63,False,,cantidad_unidades: debe ser > 0 (valor: -12)
ORD-001579,2,P-0118,-5,4.62,0,ORD-001579_P-0118_2_-5_4.62,False,,cantidad_unidades: debe ser > 0 (valor: -5)
ORD-000911,4,P-0037,-1,7.17,0,ORD-000911_P-0037_4_-1_7.17,False,,cantidad_unidades: debe ser > 0 (valor: -1)
ORD-002233,1,P-0096,6,5.06,0,ORD-002233_P-0096_1_6_5.06,True,ORD-002233_P-0096_1_6_5.06,❌ Registro duplicado (CRÍTICO - ORD-002233_P-0096_1_6_5.06 ya existe en data limpia)
ORD-000456,4,P-0077,28,0.0,5,ORD-000456_P-0077_4_28_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-004776,4,P-0097,16,5.87,15,ORD-004776_P-0097_4_16_5.87,True,ORD-004776_P-0097_4_16_5.87,❌ Registro duplicado (CRÍTICO - ORD-004776_P-0097_4_16_5.87 ya existe en data limpia)
ORD-001185,3,P-0030,38,0.0,0,ORD-001185_P-0030_3_38_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-003220,3,P-0094,-10,5.72,0,ORD-003220_P-0094_3_-10_5.72,False,,cantidad_unidades: debe ser > 0 (valor: -10)
ORD-001301,3,P-0081,8,7.04,15,ORD-001301_P-0081_3_8_7.04,True,ORD-001301_P-0081_3_8_7.04,❌ Registro duplicado (CRÍTICO - ORD-001301_P-0081_3_8_7.04 ya existe en data limpia)
ORD-001783,3,P-0058,-5,6.16,0,ORD-001783_P-0058_3_-5_6.16,False,,cantidad_unidades: debe ser > 0 (valor: -5)
ORD-004194,3,P-0033,-11,8.05,8,ORD-004194_P-0033_3_-11_8.05,False,,cantidad_unidades: debe ser > 0 (valor: -11)
ORD-000245,4,P-0039,26,0.0,10,ORD-000245_P-0039_4_26_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-004214,4,P-0017,38,3.46,0,ORD-004214_P-0017_4_38_3.46,True,ORD-004214_P-0017_4_38_3.46,❌ Registro duplicado (CRÍTICO - ORD-004214_P-0017_4_38_3.46 ya existe en data limpia)
ORD-000331,2,P-0118,37,4.48,10,ORD-000331_P-0118_2_37_4.48,True,ORD-000331_P-0118_2_37_4.48,❌ Registro duplicado (CRÍTICO - ORD-000331_P-0118_2_37_4.48 ya existe en data limpia)
ORD-005123,3,P-0032,21,6.56,0,ORD-005123_P-0032_3_21_6.56,True,ORD-005123_P-0032_3_21_6.56,❌ Registro duplicado (CRÍTICO - ORD-005123_P-0032_3_21_6.56 ya existe en data limpia)
ORD-002497,4,P-0030,12,2.25,10,ORD-002497_P-0030_4_12_2.25,True,ORD-002497_P-0030_4_12_2.25,❌ Registro duplicado (CRÍTICO - ORD-002497_P-0030_4_12_2.25 ya existe en data limpia)
ORD-000059,2,P-0079,48,6.62,10,ORD-000059_P-0079_2_48_6.62,True,ORD-000059_P-0079_2_48_6.62,❌ Registro duplicado (CRÍTICO - ORD-000059_P-0079_2_48_6.62 ya existe en data limpia)
ORD-003011,3,P-0045,29,0.0,0,ORD-003011_P-0045_3_29_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-005465,2,P-0071,-5,8.65,0,ORD-005465_P-0071_2_-5_8.65,False,,cantidad_unidades: debe ser > 0 (valor: -5)
ORD-002767,2,P-0068,17,1.5,5,ORD-002767_P-0068_2_17_1.5,True,ORD-002767_P-0068_2_17_1.5,❌ Registro duplicado (CRÍTICO - ORD-002767_P-0068_2_17_1.5 ya existe en data limpia)
ORD-001108,2,P-0024,36,0.0,8,ORD-001108_P-0024_2_36_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-005628,1,P-0076,10,2.32,0,ORD-005628_P-0076_1_10_2.32,True,ORD-005628_P-0076_1_10_2.32,❌ Registro duplicado (CRÍTICO - ORD-005628_P-0076_1_10_2.32 ya existe en data limpia)
ORD-003018,1,P-0036,33,3.27,15,ORD-003018_P-0036_1_33_3.27,True,ORD-003018_P-0036_1_33_3.27,❌ Registro duplicado (CRÍTICO - ORD-003018_P-0036_1_33_3.27 ya existe en data limpia)
ORD-004570,6,P-0072,27,0.0,0,ORD-004570_P-0072_6_27_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-004307,2,P-0025,7,3.06,5,ORD-004307_P-0025_2_7_3.06,True,ORD-004307_P-0025_2_7_3.06,❌ Registro duplicado (CRÍTICO - ORD-004307_P-0025_2_7_3.06 ya existe en data limpia)
ORD-000171,2,P-0082,6,0.0,5,ORD-000171_P-0082_2_6_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-000092,1,P-0078,8,7.91,0,ORD-000092_P-0078_1_8_7.91,True,ORD-000092_P-0078_1_8_7.91,❌ Registro duplicado (CRÍTICO - ORD-000092_P-0078_1_8_7.91 ya existe en data limpia)
ORD-004234,3,P-0104,17,3.8,0,ORD-004234_P-0104_3_17_3.8,True,ORD-004234_P-0104_3_17_3.8,❌ Registro duplicado (CRÍTICO - ORD-004234_P-0104_3_17_3.8 ya existe en data limpia)
ORD-001026,1,P-0047,37,6.94,0,ORD-001026_P-0047_1_37_6.94,True,ORD-001026_P-0047_1_37_6.94,❌ Registro duplicado (CRÍTICO - ORD-001026_P-0047_1_37_6.94 ya existe en data limpia)
ORD-004952,1,P-0999,-7,3.13,8,ORD-004952_P-0999_1_-7_3.13,True,ORD-004952_P-0999_1_-7_3.13,❌ Registro duplicado (CRÍTICO - ORD-004952_P-0999_1_-7_3.13 ya existe en data limpia) | cantidad_unidades: debe ser > 0 (valor: -7)
ORD-002576,3,P-0051,27,4.83,0,ORD-002576_P-0051_3_27_4.83,True,ORD-002576_P-0051_3_27_4.83,❌ Registro duplicado (CRÍTICO - ORD-002576_P-0051_3_27_4.83 ya existe en data limpia)
ORD-001820,6,P-0120,-6,4.82,0,ORD-001820_P-0120_6_-6_4.82,False,,cantidad_unidades: debe ser > 0 (valor: -6)
ORD-001046,3,P-0103,12,3.63,0,ORD-001046_P-0103_3_12_3.63,True,ORD-001046_P-0103_3_12_3.63,❌ Registro duplicado (CRÍTICO - ORD-001046_P-0103_3_12_3.63 ya existe en data limpia)
ORD-000089,2,P-0088,29,4.63,15,ORD-000089_P-0088_2_29_4.63,True,ORD-000089_P-0088_2_29_4.63,❌ Registro duplicado (CRÍTICO - ORD-000089_P-0088_2_29_4.63 ya existe en data limpia)
ORD-001001,4,P-0088,33,0.0,15,ORD-001001_P-0088_4_33_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-004199,1,P-0112,36,0.0,5,ORD-004199_P-0112_1_36_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-004214,1,P-0073,30,5.32,15,ORD-004214_P-0073_1_30_5.32,True,ORD-004214_P-0073_1_30_5.32,❌ Registro duplicado (CRÍTICO - ORD-004214_P-0073_1_30_5.32 ya existe en data limpia)
ORD-001026,2,P-0103,24,3.47,8,ORD-001026_P-0103_2_24_3.47,True,ORD-001026_P-0103_2_24_3.47,❌ Registro duplicado (CRÍTICO - ORD-001026_P-0103_2_24_3.47 ya existe en data limpia)
ORD-000546,3,P-0007,30,0.0,8,ORD-000546_P-0007_3_30_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-000080,3,P-0097,1,0.0,15,ORD-000080_P-0097_3_1_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-003479,5,P-0056,10,0.0,8,ORD-003479_P-0056_5_10_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-004094,1,P-0041,19,6.36,0,ORD-004094_P-0041_1_19_6.36,True,ORD-004094_P-0041_1_19_6.36,❌ Registro duplicado (CRÍTICO - ORD-004094_P-0041_1_19_6.36 ya existe en data limpia)
ORD-002379,4,P-0018,13,2.87,0,ORD-002379_P-0018_4_13_2.87,True,ORD-002379_P-0018_4_13_2.87,❌ Registro duplicado (CRÍTICO - ORD-002379_P-0018_4_13_2.87 ya existe en data limpia)
ORD-001632,1,P-0083,32,3.79,0,ORD-001632_P-0083_1_32_3.79,True,ORD-001632_P-0083_1_32_3.79,❌ Registro duplicado (CRÍTICO - ORD-001632_P-0083_1_32_3.79 ya existe en data limpia)
ORD-003250,1,P-0014,32,3.19,5,ORD-003250_P-0014_1_32_3.19,True,ORD-003250_P-0014_1_32_3.19,❌ Registro duplicado (CRÍTICO - ORD-003250_P-0014_1_32_3.19 ya existe en data limpia)
ORD-004367,5,P-0110,32,0.0,8,ORD-004367_P-0110_5_32_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-000906,2,P-0114,36,3.99,5,ORD-000906_P-0114_2_36_3.99,True,ORD-000906_P-0114_2_36_3.99,❌ Registro duplicado (CRÍTICO - ORD-000906_P-0114_2_36_3.99 ya existe en data limpia)
ORD-005243,3,P-0101,47,4.63,10,ORD-005243_P-0101_3_47_4.63,True,ORD-005243_P-0101_3_47_4.63,❌ Registro duplicado (CRÍTICO - ORD-005243_P-0101_3_47_4.63 ya existe en data limpia)
ORD-002809,5,P-0104,-1,4.0,5,ORD-002809_P-0104_5_-1_4.0,False,,cantidad_unidades: debe ser > 0 (valor: -1)
ORD-002233,2,P-0104,23,3.69,0,ORD-002233_P-0104_2_23_3.69,True,ORD-002233_P-0104_2_23_3.69,❌ Registro duplicado (CRÍTICO - ORD-002233_P-0104_2_23_3.69 ya existe en data limpia)
ORD-001995,1,P-0075,30,0.0,0,ORD-001995_P-0075_1_30_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-001930,2,P-0107,26,5.37,5,ORD-001930_P-0107_2_26_5.37,True,ORD-001930_P-0107_2_26_5.37,❌ Registro duplicado (CRÍTICO - ORD-001930_P-0107_2_26_5.37 ya existe en data limpia)
ORD-004952,2,P-0024,44,3.22,0,ORD-004952_P-0024_2_44_3.22,True,ORD-004952_P-0024_2_44_3.22,❌ Registro duplicado (CRÍTICO - ORD-004952_P-0024_2_44_3.22 ya existe en data limpia)
ORD-001125,1,P-0017,43,0.0,8,ORD-001125_P-0017_1_43_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-005559,2,P-0015,-4,3.45,0,ORD-005559_P-0015_2_-4_3.45,False,,cantidad_unidades: debe ser > 0 (valor: -4)
ORD-002817,3,P-0070,10,0.0,0,ORD-002817_P-0070_3_10_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-002909,1,P-0054,43,4.86,0,ORD-002909_P-0054_1_43_4.86,True,ORD-002909_P-0054_1_43_4.86,❌ Registro duplicado (CRÍTICO - ORD-002909_P-0054_1_43_4.86 ya existe en data limpia)
ORD-004469,3,P-0073,15,5.39,15,ORD-004469_P-0073_3_15_5.39,True,ORD-004469_P-0073_3_15_5.39,❌ Registro duplicado (CRÍTICO - ORD-004469_P-0073_3_15_5.39 ya existe en data limpia)
ORD-001760,6,P-0007,35,0.0,0,ORD-001760_P-0007_6_35_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-000138,2,P-0088,-12,4.73,10,ORD-000138_P-0088_2_-12_4.73,True,ORD-000138_P-0088_2_-12_4.73,❌ Registro duplicado (CRÍTICO - ORD-000138_P-0088_2_-12_4.73 ya existe en data limpia) | cantidad_unidades: debe ser > 0 (valor: -12)
ORD-001094,1,P-0032,45,6.09,0,ORD-001094_P-0032_1_45_6.09,True,ORD-001094_P-0032_1_45_6.09,❌ Registro duplicado (CRÍTICO - ORD-001094_P-0032_1_45_6.09 ya existe en data limpia)
ORD-000963,1,P-0058,28,0.0,0,ORD-000963_P-0058_1_28_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-000059,5,P-0099,11,4.2,10,ORD-000059_P-0099_5_11_4.2,True,ORD-000059_P-0099_5_11_4.2,❌ Registro duplicado (CRÍTICO - ORD-000059_P-0099_5_11_4.2 ya existe en data limpia)
ORD-004258,3,P-0047,29,0.0,0,ORD-004258_P-0047_3_29_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-003986,3,P-0095,-6,4.04,0,ORD-003986_P-0095_3_-6_4.04,False,,cantidad_unidades: debe ser > 0 (valor: -6)
ORD-000389,1,P-0061,3,0.0,0,ORD-000389_P-0061_1_3_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-002601,2,P-0087,-8,3.76,10,ORD-002601_P-0087_2_-8_3.76,False,,cantidad_unidades: debe ser > 0 (valor: -8)
ORD-000189,2,P-0028,42,6.88,8,ORD-000189_P-0028_2_42_6.88,True,ORD-000189_P-0028_2_42_6.88,❌ Registro duplicado (CRÍTICO - ORD-000189_P-0028_2_42_6.88 ya existe en data limpia)
ORD-004107,1,P-0029,-3,2.72,10,ORD-004107_P-0029_1_-3_2.72,False,,cantidad_unidades: debe ser > 0 (valor: -3)
ORD-000342,4,P-0029,3,2.73,8,ORD-000342_P-0029_4_3_2.73,True,ORD-000342_P-0029_4_3_2.73,❌ Registro duplicado (CRÍTICO - ORD-000342_P-0029_4_3_2.73 ya existe en data limpia)
ORD-001889,3,P-0083,41,3.79,8,ORD-001889_P-0083_3_41_3.79,True,ORD-001889_P-0083_3_41_3.79,❌ Registro duplicado (CRÍTICO - ORD-001889_P-0083_3_41_3.79 ya existe en data limpia)
ORD-000948,4,P-0024,48,3.25,0,ORD-000948_P-0024_4_48_3.25,True,ORD-000948_P-0024_4_48_3.25,❌ Registro duplicado (CRÍTICO - ORD-000948_P-0024_4_48_3.25 ya existe en data limpia)
ORD-001501,4,P-0079,32,6.45,0,ORD-001501_P-0079_4_32_6.45,True,ORD-001501_P-0079_4_32_6.45,❌ Registro duplicado (CRÍTICO - ORD-001501_P-0079_4_32_6.45 ya existe en data limpia)
ORD-004214,2,P-0102,44,3.43,0,ORD-004214_P-0102_2_44_3.43,True,ORD-004214_P-0102_2_44_3.43,❌ Registro duplicado (CRÍTICO - ORD-004214_P-0102_2_44_3.43 ya existe en data limpia)
ORD-001501,6,P-0069,4,1.5,0,ORD-001501_P-0069_6_4_1.5,True,ORD-001501_P-0069_6_4_1.5,❌ Registro duplicado (CRÍTICO - ORD-001501_P-0069_6_4_1.5 ya existe en data limpia)
ORD-000503,2,P-0035,20,6.4,0,ORD-000503_P-0035_2_20_6.4,True,ORD-000503_P-0035_2_20_6.4,❌ Registro duplicado (CRÍTICO - ORD-000503_P-0035_2_20_6.4 ya existe en data limpia)
ORD-005595,2,P-0018,48,0.0,0,ORD-005595_P-0018_2_48_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-002213,1,P-0100,6,5.44,8,ORD-002213_P-0100_1_6_5.44,True,ORD-002213_P-0100_1_6_5.44,❌ Registro duplicado (CRÍTICO - ORD-002213_P-0100_1_6_5.44 ya existe en data limpia)
ORD-004342,4,P-0084,30,4.23,8,ORD-004342_P-0084_4_30_4.23,True,ORD-004342_P-0084_4_30_4.23,❌ Registro duplicado (CRÍTICO - ORD-004342_P-0084_4_30_4.23 ya existe en data limpia)
ORD-005466,2,P-0031,27,0.0,5,ORD-005466_P-0031_2_27_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-002408,2,P-0105,-11,4.06,0,ORD-002408_P-0105_2_-11_4.06,False,,cantidad_unidades: debe ser > 0 (valor: -11)
ORD-002252,4,P-0083,7,3.74,0,ORD-002252_P-0083_4_7_3.74,True,ORD-002252_P-0083_4_7_3.74,❌ Registro duplicado (CRÍTICO - ORD-002252_P-0083_4_7_3.74 ya existe en data limpia)
ORD-003947,2,P-0011,47,0.0,8,ORD-003947_P-0011_2_47_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
