orden_id,linea,producto_id,cantidad_unidades,precio_unitario,descuento_pct,new_key,es_duplicado,new_key_original
ORD-004972,3,P-0049,6,2.41,0,ORD-004972_P-0049_3_6_2.41,False,
ORD-001986,2,P-0106,3,4.15,0,ORD-001986_P-0106_2_3_4.15,False,
ORD-000388,1,P-0089,48,6.95,0,ORD-000388_P-0089_1_48_6.95,False,
ORD-004123,4,P-0107,21,5.24,0,ORD-004123_P-0107_4_21_5.24,False,
ORD-000133,3,P-0057,6,7.02,0,ORD-000133_P-0057_3_6_7.02,False,
ORD-003953,1,P-0030,11,2.24,15,ORD-003953_P-0030_1_11_2.24,False,
ORD-003190,4,P-0047,1,6.42,10,ORD-003190_P-0047_4_1_6.42,False,
ORD-005195,2,P-0086,17,6.77,0,ORD-005195_P-0086_2_17_6.77,False,
ORD-005540,1,P-0027,9,3.83,0,ORD-005540_P-0027_1_9_3.83,False,
ORD-002079,3,P-0073,38,5.0,5,ORD-002079_P-0073_3_38_5.0,False,
ORD-001863,2,P-0094,42,5.88,15,ORD-001863_P-0094_2_42_5.88,False,
ORD-001745,1,P-0118,45,4.67,0,ORD-001745_P-0118_1_45_4.67,False,
ORD-004630,1,P-0068,11,1.53,0,ORD-004630_P-0068_1_11_1.53,False,
ORD-003144,5,P-0088,7,4.72,15,ORD-003144_P-0088_5_7_4.72,False,
ORD-000784,1,P-0023,12,2.35,8,ORD-000784_P-0023_1_12_2.35,False,
ORD-001694,3,P-0046,29,2.98,0,ORD-001694_P-0046_3_29_2.98,False,
ORD-003895,4,P-0998,12,2.35,8,ORD-003895_P-0998_4_12_2.35,False,
ORD-001378,3,P-0021,43,3.58,0,ORD-001378_P-0021_3_43_3.58,False,
ORD-001708,2,P-0068,2,1.53,5,ORD-001708_P-0068_2_2_1.53,False,
ORD-000821,3,P-0104,7,3.91,0,ORD-000821_P-0104_3_7_3.91,False,
ORD-002967,3,P-0017,14,3.31,5,ORD-002967_P-0017_3_14_3.31,False,
ORD-002320,1,P-0088,2,4.71,0,ORD-002320_P-0088_1_2_4.71,False,
ORD-005109,1,P-0006,19,4.77,15,ORD-005109_P-0006_1_19_4.77,False,
ORD-004924,1,P-0113,11,2.7,0,ORD-004924_P-0113_1_11_2.7,False,
ORD-001090,2,P-0093,11,4.95,0,ORD-001090_P-0093_2_11_4.95,False,
ORD-001898,3,P-0045,7,5.9,8,ORD-001898_P-0045_3_7_5.9,False,
ORD-001300,5,P-0016,32,5.3,8,ORD-001300_P-0016_5_32_5.3,False,
ORD-002266,5,P-0034,39,8.0,5,ORD-002266_P-0034_5_39_8.0,False,
ORD-003957,2,P-0031,36,3.24,15,ORD-003957_P-0031_2_36_3.24,False,
ORD-005325,1,P-0111,29,3.9,8,ORD-005325_P-0111_1_29_3.9,False,
ORD-005177,3,P-0063,18,5.04,15,ORD-005177_P-0063_3_18_5.04,False,
ORD-005599,3,P-0058,36,6.24,0,ORD-005599_P-0058_3_36_6.24,False,
ORD-001886,1,P-0102,17,3.26,5,ORD-001886_P-0102_1_17_3.26,False,
ORD-001405,4,P-0052,30,3.65,15,ORD-001405_P-0052_4_30_3.65,False,
ORD-000470,2,P-0115,31,2.6,0,ORD-000470_P-0115_2_31_2.6,False,
ORD-004565,5,P-0027,38,3.62,0,ORD-004565_P-0027_5_38_3.62,False,
ORD-000537,5,P-0120,23,4.69,0,ORD-000537_P-0120_5_23_4.69,False,
ORD-002039,2,P-0042,25,2.62,10,ORD-002039_P-0042_2_25_2.62,False,
ORD-002124,1,P-0037,45,7.62,15,ORD-002124_P-0037_1_45_7.62,False,
ORD-001175,3,P-0008,40,3.8,8,ORD-001175_P-0008_3_40_3.8,False,
ORD-003345,5,P-0036,17,3.01,5,ORD-003345_P-0036_5_17_3.01,False,
ORD-004245,2,P-0066,14,2.74,0,ORD-004245_P-0066_2_14_2.74,False,
ORD-004939,5,P-0106,40,4.16,0,ORD-004939_P-0106_5_40_4.16,False,
ORD-000147,4,P-0046,37,3.06,10,ORD-000147_P-0046_4_37_3.06,False,
ORD-003021,1,P-0093,16,5.3,15,ORD-003021_P-0093_1_16_5.3,False,
ORD-001436,4,P-0003,18,4.67,0,ORD-001436_P-0003_4_18_4.67,False,
ORD-003443,3,P-0040,48,6.79,8,ORD-003443_P-0040_3_48_6.79,False,
ORD-002609,2,P-0015,21,3.36,5,ORD-002609_P-0015_2_21_3.36,False,
ORD-003603,4,P-0005,29,6.22,15,ORD-003603_P-0005_4_29_6.22,False,
ORD-001033,1,P-0056,39,4.97,0,ORD-001033_P-0056_1_39_4.97,False,
ORD-002853,1,P-0026,45,8.61,15,ORD-002853_P-0026_1_45_8.61,False,
ORD-004282,2,P-0027,42,3.78,0,ORD-004282_P-0027_2_42_3.78,False,
ORD-001936,2,P-0110,43,4.16,15,ORD-001936_P-0110_2_43_4.16,False,
ORD-000067,1,P-0050,44,4.18,15,ORD-000067_P-0050_1_44_4.18,False,
ORD-000989,3,P-0013,14,2.89,10,ORD-000989_P-0013_3_14_2.89,False,
ORD-001180,2,P-0011,7,1.49,10,ORD-001180_P-0011_2_7_1.49,False,
ORD-002643,1,P-0066,11,2.73,0,ORD-002643_P-0066_1_11_2.73,False,
ORD-001134,3,P-0045,40,6.08,0,ORD-001134_P-0045_3_40_6.08,False,
ORD-000055,1,P-0119,39,4.58,10,ORD-000055_P-0119_1_39_4.58,False,
ORD-001124,2,P-0117,22,4.22,0,ORD-001124_P-0117_2_22_4.22,False,
ORD-001028,1,P-0037,47,7.09,0,ORD-001028_P-0037_1_47_7.09,False,
ORD-001683,6,P-0070,46,1.59,8,ORD-001683_P-0070_6_46_1.59,False,
ORD-004812,1,P-0098,10,4.59,5,ORD-004812_P-0098_1_10_4.59,False,
ORD-002927,2,P-0119,13,4.29,0,ORD-002927_P-0119_2_13_4.29,False,
ORD-003456,3,P-0062,13,2.52,15,ORD-003456_P-0062_3_13_2.52,False,
ORD-002144,2,P-0075,41,5.53,10,ORD-002144_P-0075_2_41_5.53,False,
ORD-003119,3,P-0097,24,5.96,0,ORD-003119_P-0097_3_24_5.96,False,
ORD-000166,2,P-0117,25,4.36,0,ORD-000166_P-0117_2_25_4.36,False,
ORD-005199,3,P-0092,16,5.85,0,ORD-005199_P-0092_3_16_5.85,False,
ORD-003666,4,P-0003,2,4.64,0,ORD-003666_P-0003_4_2_4.64,False,
ORD-001964,2,P-0115,5,2.71,5,ORD-001964_P-0115_2_5_2.71,False,
ORD-001499,6,P-0052,26,3.84,0,ORD-001499_P-0052_6_26_3.84,False,
ORD-004645,3,P-0082,37,5.37,5,ORD-004645_P-0082_3_37_5.37,False,
ORD-003209,5,P-0099,16,4.25,5,ORD-003209_P-0099_5_16_4.25,False,
ORD-002277,2,P-0029,17,2.67,0,ORD-002277_P-0029_2_17_2.67,False,
ORD-000067,4,P-0090,41,7.04,10,ORD-000067_P-0090_4_41_7.04,False,
ORD-002625,1,P-0086,40,6.68,0,ORD-002625_P-0086_1_40_6.68,False,
ORD-001353,5,P-0022,32,1.68,0,ORD-001353_P-0022_5_32_1.68,False,
ORD-000958,2,P-0999,38,2.96,0,ORD-000958_P-0999_2_38_2.96,False,
ORD-001842,4,P-0038,22,5.84,0,ORD-001842_P-0038_4_22_5.84,False,
ORD-001076,4,P-0087,9,3.73,10,ORD-001076_P-0087_4_9_3.73,False,
ORD-002119,3,P-0033,43,7.72,5,ORD-002119_P-0033_3_43_7.72,False,
ORD-002404,2,P-0019,27,3.42,5,ORD-002404_P-0019_2_27_3.42,False,
ORD-003313,5,P-0058,48,5.9,0,ORD-003313_P-0058_5_48_5.9,False,
ORD-001867,4,P-0096,34,5.38,0,ORD-001867_P-0096_4_34_5.38,False,
ORD-002727,2,P-0082,6,5.39,15,ORD-002727_P-0082_2_6_5.39,False,
ORD-000850,3,P-0089,3,6.89,0,ORD-000850_P-0089_3_3_6.89,False,
ORD-002694,6,P-0050,15,4.54,0,ORD-002694_P-0050_6_15_4.54,False,
ORD-004786,2,P-0072,24,2.74,10,ORD-004786_P-0072_2_24_2.74,False,
ORD-005453,2,P-0119,27,4.5,5,ORD-005453_P-0119_2_27_4.5,False,
ORD-002737,3,P-0080,6,4.67,15,ORD-002737_P-0080_3_6_4.67,False,
ORD-000031,3,P-0005,33,6.1,10,ORD-000031_P-0005_3_33_6.1,False,
ORD-000530,3,P-0078,40,8.15,0,ORD-000530_P-0078_3_40_8.15,False,
ORD-001360,1,P-0014,21,3.14,15,ORD-001360_P-0014_1_21_3.14,False,
ORD-003885,5,P-0034,31,8.1,0,ORD-003885_P-0034_5_31_8.1,False,
ORD-004008,4,P-0107,21,5.09,0,ORD-004008_P-0107_4_21_5.09,False,
ORD-003267,6,P-0080,23,4.55,0,ORD-003267_P-0080_6_23_4.55,False,
ORD-004226,4,P-0042,21,2.59,0,ORD-004226_P-0042_4_21_2.59,False,
ORD-000234,3,P-0114,10,3.84,0,ORD-000234_P-0114_3_10_3.84,False,
ORD-002612,1,P-0069,14,1.45,15,ORD-002612_P-0069_1_14_1.45,False,
ORD-005251,4,P-0087,48,3.82,0,ORD-005251_P-0087_4_48_3.82,False,
ORD-005138,6,P-0065,33,6.02,0,ORD-005138_P-0065_6_33_6.02,False,
ORD-001729,2,P-0077,32,3.52,10,ORD-001729_P-0077_2_32_3.52,False,
ORD-000586,3,P-0015,21,3.46,0,ORD-000586_P-0015_3_21_3.46,False,
ORD-002502,5,P-0030,9,2.24,5,ORD-002502_P-0030_5_9_2.24,False,
ORD-004545,5,P-0047,20,6.87,10,ORD-004545_P-0047_5_20_6.87,False,
ORD-002707,4,P-0043,13,4.6,0,ORD-002707_P-0043_4_13_4.6,False,
ORD-003391,4,P-0008,45,3.7,5,ORD-003391_P-0008_4_45_3.7,False,
ORD-002868,2,P-0084,24,4.07,10,ORD-002868_P-0084_2_24_4.07,False,
ORD-001267,1,P-0042,38,2.43,15,ORD-001267_P-0042_1_38_2.43,False,
ORD-000808,5,P-0071,46,8.64,0,ORD-000808_P-0071_5_46_8.64,False,
ORD-001635,1,P-0098,22,4.54,15,ORD-001635_P-0098_1_22_4.54,False,
ORD-001806,4,P-0091,36,3.64,15,ORD-001806_P-0091_4_36_3.64,False,
ORD-004759,1,P-0046,30,2.92,15,ORD-004759_P-0046_1_30_2.92,False,
ORD-000816,3,P-0065,21,5.78,8,ORD-000816_P-0065_3_21_5.78,False,
ORD-001169,5,P-0075,47,5.62,0,ORD-001169_P-0075_5_47_5.62,False,
ORD-001095,2,P-0051,46,4.9,15,ORD-001095_P-0051_2_46_4.9,False,
ORD-001759,2,P-0038,26,5.81,0,ORD-001759_P-0038_2_26_5.81,False,
ORD-004710,6,P-0092,26,6.25,0,ORD-004710_P-0092_6_26_6.25,False,
ORD-004525,6,P-0058,8,6.18,8,ORD-004525_P-0058_6_8_6.18,False,
ORD-004832,3,P-0016,44,5.18,15,ORD-004832_P-0016_3_44_5.18,False,
ORD-002753,6,P-0084,34,3.98,15,ORD-002753_P-0084_6_34_3.98,False,
ORD-005357,4,P-0067,37,6.15,8,ORD-005357_P-0067_4_37_6.15,False,
ORD-000090,5,P-0102,34,3.39,0,ORD-000090_P-0102_5_34_3.39,False,
ORD-001439,5,P-0017,18,3.23,15,ORD-001439_P-0017_5_18_3.23,False,
ORD-001189,2,P-0120,29,4.65,5,ORD-001189_P-0120_2_29_4.65,False,
ORD-000770,5,P-0119,35,4.54,5,ORD-000770_P-0119_5_35_4.54,False,
ORD-000541,5,P-0062,37,2.52,15,ORD-000541_P-0062_5_37_2.52,False,
ORD-000860,4,P-0060,24,4.42,0,ORD-000860_P-0060_4_24_4.42,False,
ORD-001612,3,P-0098,43,4.67,15,ORD-001612_P-0098_3_43_4.67,False,
ORD-005551,3,P-0083,40,3.57,0,ORD-005551_P-0083_3_40_3.57,False,
ORD-001860,5,P-0092,37,5.84,5,ORD-001860_P-0092_5_37_5.84,False,
ORD-002499,4,P-0111,29,3.75,15,ORD-002499_P-0111_4_29_3.75,False,
ORD-002332,3,P-0009,17,4.09,10,ORD-002332_P-0009_3_17_4.09,False,
ORD-002157,4,P-0079,1,6.73,10,ORD-002157_P-0079_4_1_6.73,False,
ORD-003199,3,P-0083,43,3.52,0,ORD-003199_P-0083_3_43_3.52,False,
ORD-003202,1,P-0004,16,5.54,0,ORD-003202_P-0004_1_16_5.54,False,
ORD-005331,2,P-0021,15,3.86,0,ORD-005331_P-0021_2_15_3.86,False,
ORD-003431,6,P-0101,13,4.62,10,ORD-003431_P-0101_6_13_4.62,False,
ORD-000932,5,P-0091,5,3.45,0,ORD-000932_P-0091_5_5_3.45,False,
ORD-000654,4,P-0090,9,6.96,15,ORD-000654_P-0090_4_9_6.96,False,
ORD-004110,6,P-0046,46,2.87,10,ORD-004110_P-0046_6_46_2.87,False,
ORD-001925,5,P-0093,21,5.34,0,ORD-001925_P-0093_5_21_5.34,False,
ORD-005535,1,P-0070,19,1.51,8,ORD-005535_P-0070_1_19_1.51,False,
ORD-003611,4,P-0100,25,5.34,0,ORD-003611_P-0100_4_25_5.34,False,
ORD-001111,2,P-0006,33,4.82,15,ORD-001111_P-0006_2_33_4.82,False,
ORD-005565,5,P-0059,39,6.59,8,ORD-005565_P-0059_5_39_6.59,False,
ORD-004918,5,P-0006,19,4.96,5,ORD-004918_P-0006_5_19_4.96,False,
ORD-003036,3,P-0119,27,4.3,0,ORD-003036_P-0119_3_27_4.3,False,
ORD-000164,3,P-0020,2,3.31,5,ORD-000164_P-0020_3_2_3.31,False,
ORD-000036,6,P-0119,13,4.26,8,ORD-000036_P-0119_6_13_4.26,False,
ORD-001597,3,P-0024,10,2.97,8,ORD-001597_P-0024_3_10_2.97,False,
ORD-001510,2,P-0033,12,8.03,0,ORD-001510_P-0033_2_12_8.03,False,
ORD-005475,1,P-0016,3,4.87,10,ORD-005475_P-0016_1_3_4.87,False,
ORD-004277,1,P-0018,9,2.91,5,ORD-004277_P-0018_1_9_2.91,False,
ORD-005429,5,P-0088,4,4.46,0,ORD-005429_P-0088_5_4_4.46,False,
ORD-000063,3,P-0107,20,5.17,0,ORD-000063_P-0107_3_20_5.17,False,
ORD-000546,4,P-0048,44,1.62,0,ORD-000546_P-0048_4_44_1.62,False,
ORD-003767,3,P-0107,26,5.3,10,ORD-003767_P-0107_3_26_5.3,False,
ORD-000133,1,P-0042,32,2.4,0,ORD-000133_P-0042_1_32_2.4,False,
ORD-001345,2,P-0083,6,3.48,5,ORD-001345_P-0083_2_6_3.48,False,
ORD-002559,4,P-0008,3,3.77,0,ORD-002559_P-0008_4_3_3.77,False,
ORD-000937,2,P-0012,42,3.13,10,ORD-000937_P-0012_2_42_3.13,False,
ORD-005052,2,P-0108,2,2.26,8,ORD-005052_P-0108_2_2_2.26,False,
ORD-005447,2,P-0008,29,3.76,5,ORD-005447_P-0008_2_29_3.76,False,
ORD-001051,2,P-0117,22,4.24,0,ORD-001051_P-0117_2_22_4.24,False,
ORD-001498,6,P-0025,46,2.99,0,ORD-001498_P-0025_6_46_2.99,False,
ORD-003032,5,P-0086,29,6.33,5,ORD-003032_P-0086_5_29_6.33,False,
ORD-001568,4,P-0048,17,1.58,5,ORD-001568_P-0048_4_17_1.58,False,
ORD-005618,1,P-0028,29,7.26,0,ORD-005618_P-0028_1_29_7.26,False,
ORD-003125,2,P-0118,44,4.62,5,ORD-003125_P-0118_2_44_4.62,False,
ORD-004146,2,P-0111,14,3.81,15,ORD-004146_P-0111_2_14_3.81,False,
ORD-003985,1,P-0117,10,4.45,0,ORD-003985_P-0117_1_10_4.45,False,
ORD-001319,2,P-0064,2,6.4,8,ORD-001319_P-0064_2_2_6.4,False,
ORD-000040,2,P-0031,6,2.96,15,ORD-000040_P-0031_2_6_2.96,False,
ORD-005306,3,P-0085,4,7.11,8,ORD-005306_P-0085_3_4_7.11,False,
ORD-003820,3,P-0065,28,5.86,0,ORD-003820_P-0065_3_28_5.86,False,
ORD-003047,6,P-0006,4,4.68,15,ORD-003047_P-0006_6_4_4.68,False,
ORD-005454,1,P-0065,45,6.18,5,ORD-005454_P-0065_1_45_6.18,False,
ORD-003569,3,P-0033,10,7.59,0,ORD-003569_P-0033_3_10_7.59,False,
ORD-002467,4,P-0109,17,5.91,15,ORD-002467_P-0109_4_17_5.91,False,
ORD-001409,6,P-0072,25,2.85,5,ORD-001409_P-0072_6_25_2.85,False,
ORD-002449,1,P-0077,2,3.77,0,ORD-002449_P-0077_1_2_3.77,False,
ORD-003233,5,P-0113,3,2.75,8,ORD-003233_P-0113_5_3_2.75,False,
ORD-005385,3,P-0110,5,4.06,0,ORD-005385_P-0110_3_5_4.06,False,
ORD-002155,3,P-0076,14,2.22,0,ORD-002155_P-0076_3_14_2.22,False,
ORD-002352,1,P-0074,45,7.18,0,ORD-002352_P-0074_1_45_7.18,False,
ORD-005455,4,P-0061,4,5.05,0,ORD-005455_P-0061_4_4_5.05,False,
ORD-005247,3,P-0033,4,8.0,0,ORD-005247_P-0033_3_4_8.0,False,
ORD-000494,1,P-0048,8,1.6,5,ORD-000494_P-0048_1_8_1.6,False,
ORD-004327,5,P-0013,4,2.95,5,ORD-004327_P-0013_5_4_2.95,False,
ORD-004306,2,P-0062,19,2.33,5,ORD-004306_P-0062_2_19_2.33,False,
ORD-003747,6,P-0038,33,5.64,15,ORD-003747_P-0038_6_33_5.64,False,
ORD-000696,4,P-0012,3,3.2,5,ORD-000696_P-0012_4_3_3.2,False,
ORD-003190,2,P-0113,29,2.76,0,ORD-003190_P-0113_2_29_2.76,False,
ORD-004766,2,P-0108,25,2.19,0,ORD-004766_P-0108_2_25_2.19,False,
ORD-004420,1,P-0006,41,4.64,0,ORD-004420_P-0006_1_41_4.64,False,
ORD-002941,3,P-0017,3,3.49,0,ORD-002941_P-0017_3_3_3.49,False,
ORD-005619,4,P-0003,9,4.69,15,ORD-005619_P-0003_4_9_4.69,False,
ORD-001705,6,P-0058,9,6.2,5,ORD-001705_P-0058_6_9_6.2,False,
ORD-001612,2,P-0063,33,5.09,5,ORD-001612_P-0063_2_33_5.09,False,
ORD-004180,3,P-0052,14,3.84,0,ORD-004180_P-0052_3_14_3.84,False,
ORD-000127,1,P-0072,35,2.82,0,ORD-000127_P-0072_1_35_2.82,False,
ORD-002401,1,P-0053,43,7.28,0,ORD-002401_P-0053_1_43_7.28,False,
ORD-002239,5,P-0119,4,4.27,5,ORD-002239_P-0119_5_4_4.27,False,
ORD-000997,1,P-0078,48,8.24,0,ORD-000997_P-0078_1_48_8.24,False,
ORD-004908,2,P-0004,48,5.62,0,ORD-004908_P-0004_2_48_5.62,False,
ORD-000604,3,P-0003,38,4.56,8,ORD-000604_P-0003_3_38_4.56,False,
ORD-004761,1,P-0028,5,6.83,5,ORD-004761_P-0028_1_5_6.83,False,
ORD-005339,1,P-0028,34,6.63,0,ORD-005339_P-0028_1_34_6.63,False,
ORD-004221,4,P-0093,10,4.94,15,ORD-004221_P-0093_4_10_4.94,False,
ORD-002989,3,P-0025,34,2.89,10,ORD-002989_P-0025_3_34_2.89,False,
ORD-004972,1,P-0111,18,3.69,0,ORD-004972_P-0111_1_18_3.69,False,
ORD-004990,1,P-0108,12,2.17,0,ORD-004990_P-0108_1_12_2.17,False,
ORD-003215,1,P-0063,14,4.64,0,ORD-003215_P-0063_1_14_4.64,False,
ORD-003808,1,P-0094,42,5.76,0,ORD-003808_P-0094_1_42_5.76,False,
ORD-004539,3,P-0070,20,1.5,8,ORD-004539_P-0070_3_20_1.5,False,
ORD-003953,2,P-0119,4,4.27,0,ORD-003953_P-0119_2_4_4.27,False,
ORD-002649,1,P-0085,10,7.15,0,ORD-002649_P-0085_1_10_7.15,False,
ORD-001570,5,P-0105,46,4.14,0,ORD-001570_P-0105_5_46_4.14,False,
ORD-004490,2,P-0040,41,6.64,15,ORD-004490_P-0040_2_41_6.64,False,
ORD-002810,4,P-0017,29,3.56,8,ORD-002810_P-0017_4_29_3.56,False,
ORD-004187,6,P-0073,28,5.28,8,ORD-004187_P-0073_6_28_5.28,False,
ORD-001275,1,P-0035,42,6.44,10,ORD-001275_P-0035_1_42_6.44,False,
ORD-002780,6,P-0006,48,4.93,0,ORD-002780_P-0006_6_48_4.93,False,
ORD-002781,5,P-0036,43,3.06,0,ORD-002781_P-0036_5_43_3.06,False,
ORD-001715,4,P-0103,7,3.47,0,ORD-001715_P-0103_4_7_3.47,False,
ORD-001048,1,P-0070,43,1.54,0,ORD-001048_P-0070_1_43_1.54,False,
ORD-004766,1,P-0027,40,3.85,8,ORD-004766_P-0027_1_40_3.85,False,
ORD-003723,1,P-0095,45,3.89,0,ORD-003723_P-0095_1_45_3.89,False,
ORD-004595,1,P-0024,41,3.16,5,ORD-004595_P-0024_1_41_3.16,False,
ORD-004038,3,P-0083,2,3.61,5,ORD-004038_P-0083_3_2_3.61,False,
ORD-004291,1,P-0044,2,1.93,0,ORD-004291_P-0044_1_2_1.93,False,
ORD-003432,4,P-0095,2,4.13,15,ORD-003432_P-0095_4_2_4.13,False,
ORD-002313,1,P-0018,29,2.89,0,ORD-002313_P-0018_1_29_2.89,False,
ORD-003563,4,P-0076,40,2.4,8,ORD-003563_P-0076_4_40_2.4,False,
ORD-000392,4,P-0083,11,3.47,0,ORD-000392_P-0083_4_11_3.47,False,
ORD-004835,4,P-0017,19,3.36,0,ORD-004835_P-0017_4_19_3.36,False,
ORD-004640,3,P-0026,47,8.14,0,ORD-004640_P-0026_3_47_8.14,False,
ORD-003223,3,P-0099,38,4.49,0,ORD-003223_P-0099_3_38_4.49,False,
ORD-002248,3,P-0009,21,3.85,5,ORD-002248_P-0009_3_21_3.85,False,
ORD-000050,4,P-0016,47,5.16,0,ORD-000050_P-0016_4_47_5.16,False,
ORD-003335,3,P-0068,20,1.53,0,ORD-003335_P-0068_3_20_1.53,False,
ORD-002149,4,P-0008,45,3.74,0,ORD-002149_P-0008_4_45_3.74,False,
ORD-004994,2,P-0095,44,4.04,0,ORD-004994_P-0095_2_44_4.04,False,
ORD-002093,5,P-0073,22,5.43,0,ORD-002093_P-0073_5_22_5.43,False,
ORD-004032,2,P-0074,2,7.02,0,ORD-004032_P-0074_2_2_7.02,False,
ORD-003683,1,P-0099,38,4.5,5,ORD-003683_P-0099_1_38_4.5,False,
ORD-001061,1,P-0015,2,3.34,5,ORD-001061_P-0015_1_2_3.34,False,
ORD-000601,3,P-0116,18,3.7,8,ORD-000601_P-0116_3_18_3.7,False,
ORD-002356,3,P-0087,42,3.55,0,ORD-002356_P-0087_3_42_3.55,False,
ORD-000950,5,P-0114,31,3.84,0,ORD-000950_P-0114_5_31_3.84,False,
ORD-005168,1,P-0056,24,4.62,0,ORD-005168_P-0056_1_24_4.62,False,
ORD-002745,6,P-0022,47,1.62,10,ORD-002745_P-0022_6_47_1.62,False,
ORD-003491,1,P-0025,47,2.87,0,ORD-003491_P-0025_1_47_2.87,False,
ORD-001625,5,P-0057,9,6.87,15,ORD-001625_P-0057_5_9_6.87,False,
ORD-000714,1,P-0083,46,3.67,0,ORD-000714_P-0083_1_46_3.67,False,
ORD-004813,1,P-0028,29,6.75,0,ORD-004813_P-0028_1_29_6.75,False,
ORD-001268,1,P-0016,34,5.18,0,ORD-001268_P-0016_1_34_5.18,False,
ORD-001478,2,P-0100,14,5.47,0,ORD-001478_P-0100_2_14_5.47,False,
ORD-003853,2,P-0046,12,3.1,8,ORD-003853_P-0046_2_12_3.1,False,
ORD-004224,1,P-0099,33,4.28,5,ORD-004224_P-0099_1_33_4.28,False,
ORD-004144,2,P-0032,18,6.49,0,ORD-004144_P-0032_2_18_6.49,False,
ORD-003810,2,P-0077,36,3.55,0,ORD-003810_P-0077_2_36_3.55,False,
ORD-005602,2,P-0073,37,5.38,5,ORD-005602_P-0073_2_37_5.38,False,
ORD-004383,4,P-0049,41,2.46,5,ORD-004383_P-0049_4_41_2.46,False,
ORD-002424,2,P-0052,21,3.59,8,ORD-002424_P-0052_2_21_3.59,False,
ORD-003367,5,P-0047,5,6.72,0,ORD-003367_P-0047_5_5_6.72,False,
ORD-001679,1,P-0091,6,3.63,15,ORD-001679_P-0091_1_6_3.63,False,
ORD-003596,4,P-0105,48,4.0,5,ORD-003596_P-0105_4_48_4.0,False,
ORD-005207,5,P-0029,45,2.86,10,ORD-005207_P-0029_5_45_2.86,False,
ORD-003610,4,P-0092,43,6.38,5,ORD-003610_P-0092_4_43_6.38,False,
ORD-001861,3,P-0070,7,1.54,0,ORD-001861_P-0070_3_7_1.54,False,
ORD-003371,3,P-0012,19,3.09,0,ORD-003371_P-0012_3_19_3.09,False,
ORD-005271,5,P-0097,40,5.95,0,ORD-005271_P-0097_5_40_5.95,False,
ORD-001471,3,P-0067,4,6.27,10,ORD-001471_P-0067_3_4_6.27,False,
ORD-000246,3,P-0039,35,6.83,0,ORD-000246_P-0039_3_35_6.83,False,
ORD-000264,1,P-0003,43,4.71,8,ORD-000264_P-0003_1_43_4.71,False,
ORD-000085,1,P-0106,3,4.43,0,ORD-000085_P-0106_1_3_4.43,False,
ORD-000640,3,P-0038,21,5.72,8,ORD-000640_P-0038_3_21_5.72,False,
ORD-004519,3,P-0043,31,4.67,0,ORD-004519_P-0043_3_31_4.67,False,
ORD-003936,1,P-0087,11,3.71,0,ORD-003936_P-0087_1_11_3.71,False,
ORD-004169,1,P-0068,41,1.52,8,ORD-004169_P-0068_1_41_1.52,False,
ORD-002746,2,P-0054,46,5.13,5,ORD-002746_P-0054_2_46_5.13,False,
ORD-000696,1,P-0038,44,5.34,0,ORD-000696_P-0038_1_44_5.34,False,
ORD-004639,3,P-0027,12,3.75,15,ORD-004639_P-0027_3_12_3.75,False,
ORD-004923,3,P-0066,44,2.89,0,ORD-004923_P-0066_3_44_2.89,False,
ORD-005144,6,P-0083,48,3.54,0,ORD-005144_P-0083_6_48_3.54,False,
ORD-003404,2,P-0029,10,2.74,0,ORD-003404_P-0029_2_10_2.74,False,
ORD-001223,4,P-0118,4,4.58,15,ORD-001223_P-0118_4_4_4.58,False,
ORD-001119,3,P-0004,1,5.5,10,ORD-001119_P-0004_3_1_5.5,False,
ORD-003165,2,P-0114,46,3.96,0,ORD-003165_P-0114_2_46_3.96,False,
ORD-004015,2,P-0023,42,2.28,15,ORD-004015_P-0023_2_42_2.28,False,
ORD-002765,1,P-0058,46,6.04,10,ORD-002765_P-0058_1_46_6.04,False,
ORD-001238,4,P-0098,27,4.58,0,ORD-001238_P-0098_4_27_4.58,False,
ORD-004915,3,P-0048,23,1.67,0,ORD-004915_P-0048_3_23_1.67,False,
ORD-005166,5,P-0021,32,3.61,5,ORD-005166_P-0021_5_32_3.61,False,
ORD-005379,2,P-0032,27,6.29,0,ORD-005379_P-0032_2_27_6.29,False,
ORD-000209,5,P-0106,36,4.44,0,ORD-000209_P-0106_5_36_4.44,False,
ORD-003773,3,P-0115,3,2.79,0,ORD-003773_P-0115_3_3_2.79,False,
ORD-002861,2,P-0056,6,4.56,0,ORD-002861_P-0056_2_6_4.56,False,
ORD-005159,1,P-0118,48,4.72,15,ORD-005159_P-0118_1_48_4.72,False,
ORD-001475,1,P-0061,13,5.28,5,ORD-001475_P-0061_1_13_5.28,False,
ORD-000167,3,P-0089,38,6.88,0,ORD-000167_P-0089_3_38_6.88,False,
ORD-002380,2,P-0119,2,4.38,15,ORD-002380_P-0119_2_2_4.38,False,
ORD-005525,2,P-0067,34,5.98,0,ORD-005525_P-0067_2_34_5.98,False,
ORD-003162,1,P-0119,19,4.48,10,ORD-003162_P-0119_1_19_4.48,False,
ORD-000452,2,P-0034,5,7.53,0,ORD-000452_P-0034_2_5_7.53,False,
ORD-000281,2,P-0113,17,2.58,15,ORD-000281_P-0113_2_17_2.58,False,
