orden_id,linea,producto_id,cantidad_unidades,precio_unitario,descuento_pct
ORD-004290,1,P-0014,36,3.25,10
ORD-001442,1,P-0108,19,2.08,5
ORD-000489,1,P-0072,26,2.84,10
ORD-001240,2,P-0086,16,6.74,0
ORD-002252,2,P-0039,10,6.53,8
ORD-003790,2,P-0056,23,4.74,0
ORD-003395,2,P-0009,13,3.94,0
ORD-004080,1,P-0078,28,7.94,0
ORD-002686,1,P-0091,8,3.59,0
ORD-002331,2,P-0113,36,2.76,10
ORD-001074,2,P-0032,48,6.53,15
ORD-000969,2,P-0050,41,4.46,8
ORD-001329,3,P-0079,30,6.51,0
ORD-002035,2,P-0011,36,1.5,0
ORD-000487,6,P-0005,38,5.74,0
ORD-005369,5,P-0082,43,5.38,0
ORD-005387,1,P-0083,19,3.55,15
ORD-001152,2,P-0117,32,4.27,0
ORD-004396,5,P-0022,9,1.63,0
ORD-005593,1,P-0097,25,5.84,15
ORD-001936,1,P-0043,41,4.53,5
ORD-000600,4,P-0008,12,3.59,15
ORD-000241,1,P-0050,28,4.27,0
ORD-004977,5,P-0115,5,2.61,0
ORD-002780,5,P-0106,9,4.09,0
ORD-000400,1,P-0014,42,3.38,5
ORD-001866,1,P-0034,19,7.96,15
ORD-003534,5,P-0040,18,6.67,8
ORD-004206,2,P-0075,29,5.61,5
ORD-005326,4,P-0120,37,4.96,0
ORD-001596,2,P-0034,25,7.84,0
ORD-002777,2,P-0109,38,5.97,0
ORD-003771,1,P-0007,25,3.68,0
ORD-005568,6,P-0050,9,4.17,0
ORD-004926,1,P-0032,9,6.14,0
ORD-003163,3,P-0110,17,4.14,8
ORD-002856,1,P-0073,14,5.14,0
ORD-002755,4,P-0083,23,3.55,0
ORD-003803,2,P-0089,26,6.41,0
ORD-000199,2,P-0032,18,6.52,15
ORD-002807,5,P-0115,34,2.7,15
ORD-001451,2,P-0003,7,4.67,0
ORD-005184,5,P-0050,41,4.36,15
ORD-001857,1,P-0012,15,3.03,0
ORD-004216,2,P-0017,33,3.49,10
ORD-001067,3,P-0011,45,1.53,0
ORD-005135,1,P-0023,14,2.3,5
ORD-003185,4,P-0026,25,8.7,0
ORD-000059,2,P-0079,48,6.62,10
ORD-002502,6,P-0078,28,8.09,0
ORD-001742,5,P-0102,5,3.3,10
ORD-004944,4,P-0015,4,3.32,15
ORD-004396,4,P-0021,38,3.6,10
ORD-001092,4,P-0118,9,4.69,0
ORD-003021,5,P-0063,35,4.78,10
ORD-004318,2,P-0106,2,4.32,0
ORD-005248,2,P-0109,43,6.09,0
ORD-002887,1,P-0040,9,6.4,0
ORD-004712,3,P-0052,29,3.82,0
ORD-003273,2,P-0093,9,4.95,8
ORD-003386,3,P-0040,37,6.52,0
ORD-005014,1,P-0117,45,4.26,5
ORD-005587,3,P-0093,3,5.03,0
ORD-005096,1,P-0115,22,2.73,0
ORD-000137,2,P-0094,14,5.68,0
ORD-000058,1,P-0073,43,5.24,0
ORD-003733,3,P-0051,26,4.6,0
ORD-001888,2,P-0045,40,5.79,5
ORD-003268,2,P-0077,36,3.82,15
ORD-003722,3,P-0094,9,5.68,10
ORD-002317,1,P-0045,41,5.77,0
ORD-002605,3,P-0119,11,4.57,8
ORD-003250,3,P-0075,2,0.0,0
ORD-001604,3,P-0024,21,3.27,15
ORD-001336,2,P-0107,42,5.01,8
ORD-002237,1,P-0082,12,5.09,0
ORD-002530,4,P-0108,34,2.2,0
ORD-003034,3,P-0119,46,4.62,0
ORD-000846,3,P-0003,11,4.56,0
ORD-002214,2,P-0055,24,4.91,5
ORD-002549,2,P-0081,18,6.9,0
ORD-004975,4,P-0065,13,6.15,15
ORD-001935,2,P-0031,16,3.22,8
ORD-000377,4,P-0107,43,5.06,0
ORD-001461,4,P-0083,35,3.74,10
ORD-004444,1,P-0034,33,7.39,0
ORD-002145,1,P-0094,10,5.97,10
ORD-003748,6,P-0080,19,4.54,0
ORD-002016,2,P-0102,32,3.43,5
ORD-001027,1,P-0105,13,3.92,0
ORD-003702,3,P-0075,31,5.62,15
ORD-002494,2,P-0020,44,3.33,15
ORD-004024,3,P-0013,48,2.72,0
ORD-002223,2,P-0004,43,5.48,10
ORD-005247,4,P-0083,28,3.68,0
ORD-001141,2,P-0082,40,5.24,0
ORD-000364,3,P-0089,20,6.85,0
ORD-003292,4,P-0015,37,3.25,10
ORD-000810,1,P-0051,3,4.5,0
ORD-004669,4,P-0096,32,4.94,5
ORD-005085,1,P-0037,33,7.62,0
ORD-001957,4,P-0033,3,7.53,0
ORD-002083,4,P-0080,23,4.31,15
ORD-005100,3,P-0012,1,3.02,0
ORD-005429,4,P-0079,1,6.23,15
ORD-004223,2,P-0006,10,5.07,0
ORD-005549,4,P-0105,3,4.13,10
ORD-002818,6,P-0119,39,4.33,0
ORD-004157,1,P-0005,37,5.97,0
ORD-002620,1,P-0023,19,2.28,0
ORD-004999,4,P-0081,43,7.08,10
ORD-003622,2,P-0118,8,4.44,5
ORD-004278,1,P-0037,23,7.57,10
ORD-000568,2,P-0009,39,3.95,5
ORD-004807,5,P-0088,28,4.72,8
ORD-002058,2,P-0119,7,4.47,5
ORD-002163,4,P-0031,41,2.98,0
ORD-004637,1,P-0110,31,4.2,15
ORD-005264,4,P-0035,41,5.92,8
ORD-003813,2,P-0012,47,3.15,15
ORD-003455,2,P-0078,19,8.15,0
ORD-004375,1,P-0055,3,4.91,10
ORD-001539,4,P-0096,15,5.44,10
ORD-003159,2,P-0061,8,5.24,10
ORD-005125,2,P-0008,24,3.62,5
ORD-001876,1,P-0018,43,2.82,10
ORD-002198,1,P-0108,43,2.14,0
ORD-002998,2,P-0049,5,2.5,0
ORD-000455,5,P-0120,39,4.85,0
ORD-004056,1,P-0013,25,2.74,0
ORD-001359,2,P-0102,42,3.21,0
ORD-001877,2,P-0043,21,4.6,15
ORD-005147,6,P-0068,34,1.54,5
ORD-001117,1,P-0007,47,0.0,0
ORD-003036,4,P-0006,10,4.7,0
ORD-003685,1,P-0006,21,4.89,15
ORD-000298,5,P-0049,17,2.49,10
ORD-004668,3,P-0044,3,1.85,10
ORD-003153,2,P-0030,45,2.26,8
ORD-004776,6,P-0001,31,7.31,8
ORD-001268,4,P-0060,45,4.41,5
ORD-002378,1,P-0089,22,6.51,15
ORD-005340,3,P-0109,9,6.11,15
ORD-004352,4,P-0096,27,5.04,0
ORD-004164,2,P-0997,28,5.69,0
ORD-003306,3,P-0050,32,4.33,10
ORD-004042,2,P-0078,29,8.34,0
ORD-000865,1,P-0011,48,1.49,0
ORD-004582,2,P-0010,10,6.44,0
ORD-003974,1,P-0055,47,5.2,5
ORD-002329,3,P-0030,19,2.29,8
ORD-002917,1,P-0008,22,3.65,0
ORD-003858,5,P-0037,21,7.06,0
ORD-002634,2,P-0002,32,8.07,0
ORD-004566,1,P-0036,20,3.11,0
ORD-000747,1,P-0083,20,3.65,8
ORD-004572,3,P-0076,25,2.41,0
ORD-004068,5,P-0110,27,4.06,0
ORD-005216,1,P-0091,3,3.59,0
ORD-001704,2,P-0069,8,1.52,0
ORD-001611,3,P-0113,8,2.7,0
ORD-002544,4,P-0007,12,3.53,10
ORD-000494,2,P-0100,43,5.54,0
ORD-000099,1,P-0095,20,3.81,5
ORD-000285,3,P-0095,46,3.96,8
ORD-004855,2,P-0048,34,1.72,0
ORD-002014,4,P-0060,18,4.48,8
ORD-002502,1,P-0007,41,3.67,0
ORD-000586,5,P-0069,26,1.5,8
ORD-001762,4,P-0088,32,4.43,8
ORD-001099,3,P-0095,40,3.78,0
ORD-004847,2,P-0005,26,5.94,8
ORD-002944,1,P-0058,17,6.46,10
ORD-004826,4,P-0014,47,3.15,10
ORD-000869,3,P-0065,7,5.85,10
ORD-001403,3,P-0115,27,2.82,0
ORD-002272,2,P-0027,33,3.69,0
ORD-003262,3,P-0045,2,6.31,0
ORD-004261,1,P-0020,10,3.4,8
ORD-000985,4,P-0046,15,3.01,0
ORD-001377,5,P-0102,48,3.26,0
ORD-003815,1,P-0032,42,6.26,10
ORD-005098,3,P-0076,5,2.29,0
ORD-003682,5,P-0068,3,1.51,8
ORD-004681,2,P-0093,23,5.27,8
ORD-002227,3,P-0104,6,0.0,5
ORD-004079,2,P-0066,38,2.87,15
ORD-003280,1,P-0097,19,5.83,0
ORD-002820,3,P-0008,2,3.65,8
ORD-004622,2,P-0040,32,6.95,5
ORD-005630,2,P-0003,43,4.8,8
ORD-003975,1,P-0007,18,3.72,5
ORD-003959,4,P-0027,38,3.72,0
ORD-004110,2,P-0098,10,4.46,5
ORD-000797,4,P-0058,15,6.37,8
ORD-000749,3,P-0097,3,5.56,0
ORD-004107,2,P-0030,12,2.3,0
ORD-005511,5,P-0109,12,6.46,0
ORD-003598,3,P-0007,11,3.57,10
ORD-003671,1,P-0100,38,5.23,0
ORD-002025,6,P-0045,6,6.15,8
ORD-004916,2,P-0088,16,4.77,0
ORD-001591,3,P-0087,32,3.59,10
ORD-001012,1,P-0081,30,7.26,0
ORD-001830,1,P-0007,12,3.58,15
ORD-003625,5,P-0072,20,2.71,0
ORD-004745,2,P-0099,27,4.26,8
ORD-000549,4,P-0997,19,5.79,5
ORD-000294,1,P-0086,22,6.42,15
ORD-001081,1,P-0017,5,3.51,15
ORD-002140,6,P-0060,45,4.13,10
ORD-002185,2,P-0063,2,4.78,5
ORD-000805,1,P-0089,25,6.62,0
ORD-002180,6,P-0055,19,5.17,5
ORD-000954,3,P-0003,32,4.75,0
ORD-001139,2,P-0084,4,4.04,0
ORD-000770,6,P-0092,17,6.02,10
ORD-004184,2,P-0091,5,3.4,8
ORD-001291,3,P-0091,24,3.64,5
ORD-004987,4,P-0106,14,4.36,8
ORD-003674,1,P-0048,29,1.66,0
ORD-001102,3,P-0001,11,7.66,0
ORD-001456,6,P-0047,-2,6.78,0
ORD-002837,2,P-0010,25,6.01,0
ORD-005326,3,P-0021,4,0.0,0
ORD-001925,2,P-0073,6,5.31,0
ORD-002523,1,P-0066,46,2.89,5
ORD-003829,4,P-0112,22,6.64,10
ORD-002231,4,P-0113,24,0.0,0
ORD-003485,2,P-0031,3,3.19,0
ORD-001409,2,P-0029,23,2.7,10
ORD-001113,1,P-0010,7,6.31,0
ORD-000848,1,P-0037,31,7.07,0
ORD-001042,1,P-0020,41,3.43,8
ORD-000460,1,P-0120,29,4.65,0
ORD-004963,2,P-0034,46,7.8,0
ORD-000946,1,P-0097,15,5.84,0
ORD-001238,2,P-0092,31,5.87,8
ORD-004688,1,P-0081,13,7.55,10
ORD-004002,1,P-0093,43,5.26,0
ORD-003791,1,P-0018,40,2.76,10
ORD-005232,1,P-0077,31,3.82,0
ORD-001469,1,P-0114,19,3.83,15
ORD-002758,2,P-0043,24,4.74,0
ORD-003828,1,P-0074,20,6.7,15
ORD-003088,6,P-0017,27,3.23,8
ORD-002693,5,P-0079,17,6.55,0
ORD-004882,1,P-0118,7,4.46,0
ORD-001029,3,P-0030,40,2.27,0
ORD-004531,3,P-0047,2,6.83,15
ORD-005184,6,P-0102,26,3.19,0
ORD-003722,1,P-0026,13,8.53,8
ORD-001799,1,P-0075,28,5.53,0
ORD-004730,4,P-0021,21,3.59,0
ORD-005585,1,P-0095,16,4.12,5
ORD-001771,3,P-0024,28,3.28,5
ORD-003853,3,P-0024,38,3.28,0
ORD-000777,5,P-0042,17,2.47,5
ORD-000503,5,P-0102,25,3.17,0
ORD-002973,1,P-0093,17,5.29,5
ORD-001424,3,P-0021,2,3.64,0
ORD-003060,1,P-0105,4,3.95,0
ORD-001513,5,P-0027,11,3.88,15
ORD-002857,3,P-0033,15,7.84,0
ORD-002237,3,P-0046,28,0.0,10
ORD-003509,6,P-0111,44,3.89,0
ORD-000623,3,P-0012,29,2.96,10
ORD-003520,2,P-0085,31,7.54,5
ORD-000612,3,P-0099,1,0.0,8
ORD-002907,3,P-0067,39,6.44,5
ORD-005140,4,P-0057,46,7.22,0
ORD-005390,2,P-0099,46,4.55,0
ORD-002188,1,P-0071,46,9.11,0
ORD-001545,1,P-0009,1,4.05,10
ORD-001208,2,P-0119,10,4.6,8
ORD-002695,4,P-0032,11,6.07,10
ORD-001370,2,P-0078,18,8.36,0
ORD-005067,1,P-0068,12,1.52,0
ORD-000973,1,P-0033,3,8.18,15
ORD-000711,1,P-0001,9,7.38,10
ORD-004551,3,P-0066,4,2.84,5
ORD-000449,1,P-0011,43,1.5,5
ORD-004153,5,P-0082,25,5.23,0
ORD-002409,1,P-0112,16,6.73,0
ORD-002448,2,P-0102,38,3.3,0
ORD-005271,4,P-0099,43,4.47,5
ORD-003328,6,P-0045,10,5.93,5
ORD-003683,2,P-0030,31,2.36,5
ORD-004829,2,P-0064,40,6.18,0
ORD-000964,1,P-0086,27,6.45,8
ORD-004275,5,P-0029,17,2.82,10
ORD-001170,2,P-0090,44,7.4,10
ORD-005431,2,P-0118,48,4.79,0
ORD-000906,6,P-0020,34,3.25,0
ORD-003500,6,P-0117,47,4.42,0
ORD-004957,2,P-0101,47,4.94,15
ORD-000549,1,P-0063,8,4.69,0
ORD-000856,1,P-0010,21,6.38,8
ORD-004881,1,P-0102,15,3.2,5
ORD-000687,1,P-0098,35,4.44,0
ORD-004437,4,P-0038,44,5.77,15
ORD-002683,1,P-0068,18,1.53,0
ORD-004096,3,P-0056,22,4.78,5
ORD-004214,3,P-0049,25,2.44,15
ORD-002977,4,P-0048,28,1.68,5
ORD-004890,1,P-0118,10,4.85,15
ORD-003433,1,P-0025,29,2.99,0
ORD-001608,2,P-0043,30,4.69,0
ORD-000048,4,P-0094,36,5.84,0
ORD-002479,2,P-0058,35,5.93,0
ORD-001890,4,P-0105,31,4.0,0
ORD-001290,2,P-0120,39,4.6,15
ORD-001583,3,P-0037,4,7.07,0
ORD-004194,4,P-0067,23,6.47,0
ORD-005065,1,P-0043,25,4.56,10
ORD-005565,1,P-0021,21,3.66,0
ORD-001859,6,P-0101,-6,4.79,5
ORD-002790,4,P-0101,4,4.7,15
ORD-002557,3,P-0051,6,4.79,8
ORD-004581,6,P-0119,10,4.57,5
ORD-004634,6,P-0029,30,2.83,15
ORD-002022,4,P-0083,13,3.55,5
ORD-001164,1,P-0005,29,5.76,0
ORD-004900,1,P-0107,43,5.28,0
ORD-001111,1,P-0014,20,3.28,0
ORD-005586,5,P-0073,23,5.24,0
ORD-002499,2,P-0008,22,3.8,10
ORD-000621,4,P-0001,42,7.8,8
ORD-000608,4,P-0119,43,4.27,0
ORD-001342,4,P-0119,8,4.58,0
ORD-003944,2,P-0106,22,4.2,0
ORD-003853,1,P-0062,21,2.38,0
ORD-003935,1,P-0033,18,8.2,0
ORD-004397,5,P-0017,37,3.34,8
ORD-001771,2,P-0108,36,2.23,0
ORD-003480,1,P-0059,14,6.68,8
ORD-002027,1,P-0001,18,7.65,10
ORD-004950,3,P-0093,14,5.11,0
ORD-005039,6,P-0002,6,8.73,0
ORD-000383,2,P-0999,23,3.15,0
ORD-001057,1,P-0114,35,3.84,10
ORD-004458,2,P-0062,-11,2.41,0
ORD-000270,1,P-0041,31,6.43,0
ORD-005036,2,P-0005,12,5.76,0
ORD-003722,6,P-0997,15,5.99,5
ORD-003135,1,P-0061,27,5.07,0
ORD-000167,2,P-0062,36,2.43,0
ORD-002896,1,P-0100,15,5.47,0
ORD-000776,1,P-0061,23,5.32,0
ORD-003625,1,P-0005,47,6.02,8
ORD-004019,1,P-0056,24,4.72,0
ORD-002487,3,P-0107,48,5.19,0
ORD-000720,3,P-0010,12,6.27,8
ORD-005054,3,P-0020,43,3.43,10
ORD-000672,2,P-0082,37,5.45,0
ORD-001851,3,P-0023,18,2.34,0
ORD-004738,3,P-0106,14,4.14,15
ORD-005550,3,P-0078,22,8.56,0
ORD-002038,2,P-0003,47,4.66,10
ORD-004737,1,P-0042,30,2.52,15
ORD-002056,1,P-0111,43,3.65,5
ORD-003235,3,P-0101,35,4.97,0
ORD-002031,2,P-0032,1,6.51,5
ORD-001783,1,P-0021,14,3.66,0
ORD-000138,1,P-0048,21,1.69,10
ORD-002165,5,P-0033,22,8.2,15
ORD-003682,1,P-0060,43,4.28,0
ORD-000505,1,P-0073,31,5.06,15
ORD-005018,1,P-0044,34,1.95,10
ORD-000271,2,P-0120,2,4.83,5
ORD-003971,3,P-0119,29,4.44,15
ORD-003082,3,P-0102,15,3.15,15
ORD-002284,4,P-0107,45,5.41,0
ORD-002228,3,P-0008,43,3.65,0
ORD-004121,3,P-0108,27,2.19,0
ORD-002471,2,P-0024,25,3.03,15
ORD-002195,1,P-0118,30,4.47,8
ORD-001501,1,P-0115,32,2.73,0
ORD-005002,2,P-0002,31,8.15,15
ORD-002423,3,P-0062,36,2.43,15
ORD-001110,5,P-0067,27,6.51,0
ORD-002552,2,P-0062,44,2.35,8
ORD-004044,1,P-0061,35,5.21,0
ORD-002171,6,P-0103,28,3.4,8
ORD-004931,4,P-0019,25,0.0,15
ORD-001301,4,P-0048,4,1.58,0
ORD-005096,2,P-0080,46,4.27,8
ORD-005343,6,P-0108,35,2.13,5
ORD-002707,2,P-0111,24,3.84,15
ORD-001218,1,P-0013,1,0.0,8
ORD-002842,5,P-0041,10,6.61,0
ORD-000002,3,P-0081,43,6.94,0
ORD-003927,5,P-0050,26,4.18,0
ORD-001160,4,P-0026,26,8.35,5
ORD-004467,2,P-0024,26,3.27,0
ORD-000957,2,P-0062,23,2.51,10
ORD-003897,2,P-0012,32,3.25,15
ORD-000008,5,P-0038,6,5.47,0
ORD-000081,1,P-0027,10,3.87,0
ORD-002252,4,P-0083,7,3.74,0
ORD-003105,1,P-0096,19,5.25,10
ORD-003163,5,P-0030,32,2.39,15
ORD-003799,1,P-0120,28,4.68,0
ORD-000321,2,P-0097,7,5.85,8
ORD-003548,2,P-0004,45,5.78,5
ORD-002753,3,P-0079,23,6.29,10
ORD-004210,3,P-0025,5,3.01,0
ORD-000484,4,P-0059,10,6.44,5
ORD-005080,5,P-0066,45,2.8,5
ORD-003464,4,P-0073,24,5.37,0
ORD-000360,3,P-0054,2,4.87,5
ORD-004187,3,P-0067,10,6.14,15
ORD-001051,1,P-0051,32,4.68,0
ORD-000952,2,P-0013,26,2.82,10
ORD-003995,5,P-0076,28,2.22,0
ORD-002916,1,P-0015,19,3.35,10
ORD-000027,4,P-0010,34,6.54,0
ORD-004798,1,P-0056,33,4.86,10
ORD-001962,1,P-0013,31,2.85,15
ORD-001878,6,P-0052,36,3.84,5
ORD-005517,1,P-0063,46,4.71,0
ORD-001241,6,P-0068,42,1.46,8
ORD-004761,2,P-0008,16,3.58,0
ORD-004773,2,P-0042,14,2.59,0
ORD-000364,4,P-0037,4,7.33,15
ORD-001706,3,P-0115,18,2.7,5
ORD-004255,2,P-0111,43,3.8,5
ORD-000288,6,P-0079,46,6.75,10
ORD-000982,1,P-0047,-5,6.75,15
ORD-004045,1,P-0060,30,4.09,5
ORD-003451,3,P-0104,39,4.02,5
ORD-004110,4,P-0055,12,5.2,0
ORD-002129,3,P-0085,12,7.56,5
ORD-002614,1,P-0110,32,4.35,0
ORD-002823,2,P-0004,3,5.49,5
ORD-005088,1,P-0075,28,5.83,8
ORD-004421,3,P-0039,20,6.62,5
ORD-005010,1,P-0046,23,3.11,8
ORD-003686,1,P-0006,35,4.75,10
ORD-002710,3,P-0056,28,4.62,0
ORD-004197,1,P-0118,30,4.53,15
ORD-003247,2,P-0072,19,2.73,8
ORD-005528,3,P-0054,14,4.72,0
ORD-003971,1,P-0114,14,3.9,5
ORD-003476,1,P-0108,39,2.21,0
ORD-005354,2,P-0048,6,1.62,10
ORD-002130,2,P-0029,10,2.63,8
ORD-001401,3,P-0097,15,5.73,0
ORD-004162,1,P-0063,46,4.87,0
ORD-005123,6,P-0099,35,4.36,0
ORD-004316,6,P-0065,21,6.09,0
ORD-003333,2,P-0107,5,5.1,8
ORD-005188,3,P-0058,20,5.88,0
ORD-001954,3,P-0054,45,4.91,8
ORD-000616,1,P-0095,31,4.13,0
ORD-002261,2,P-0075,8,5.63,0
ORD-000536,3,P-0084,17,3.89,15
ORD-003946,3,P-0009,-11,3.81,0
ORD-004123,3,P-0073,43,5.18,0
ORD-004599,5,P-0111,25,3.82,0
ORD-003136,5,P-0032,17,6.16,15
ORD-000422,4,P-0013,34,2.81,0
ORD-004163,2,P-0063,45,4.98,10
ORD-000500,2,P-0012,12,3.09,0
ORD-002914,1,P-0032,17,6.52,0
ORD-000166,3,P-0092,28,6.37,0
ORD-002048,1,P-0087,25,3.56,0
ORD-002042,2,P-0038,32,5.47,0
ORD-002863,5,P-0044,2,1.85,0
ORD-001634,1,P-0104,29,3.89,15
ORD-002355,1,P-0117,6,4.42,0
ORD-000298,3,P-0106,15,4.12,0
ORD-005305,3,P-0008,38,3.73,8
ORD-002297,2,P-0055,47,4.87,0
ORD-000072,3,P-0103,17,3.43,15
ORD-000483,1,P-0045,21,5.91,0
ORD-002554,5,P-0052,25,3.91,0
ORD-004801,1,P-0027,7,3.9,0
ORD-000831,4,P-0008,26,3.61,0
ORD-000721,2,P-0051,33,4.59,0
ORD-002775,3,P-0070,27,1.62,0
ORD-000469,2,P-0083,20,3.61,0
ORD-000894,1,P-0001,34,7.57,0
ORD-002521,2,P-0004,31,5.78,0
ORD-001453,1,P-0051,20,4.7,0
ORD-005050,5,P-0009,42,4.03,15
ORD-003015,2,P-0077,42,3.85,0
ORD-003969,2,P-0080,19,4.26,0
ORD-000401,1,P-0074,29,7.33,10
ORD-005192,3,P-0067,-10,6.05,15
ORD-005500,5,P-0087,37,3.79,15
ORD-002757,2,P-0046,38,2.93,5
ORD-002653,5,P-0012,31,3.21,0
ORD-000426,2,P-0089,1,6.49,0
ORD-004510,3,P-0118,1,4.8,0
ORD-002544,2,P-0075,20,5.74,0
ORD-002298,2,P-0056,26,4.82,0
ORD-005204,2,P-0045,7,6.14,0
ORD-000115,4,P-0083,37,3.52,0
ORD-001472,2,P-0018,40,2.78,10
ORD-000762,3,P-0021,36,3.65,0
ORD-002572,5,P-0018,22,2.76,10
ORD-000106,1,P-0044,22,1.89,15
ORD-002696,1,P-0117,44,4.37,8
ORD-000513,2,P-0046,36,3.14,0
ORD-001181,1,P-0097,30,5.91,0
ORD-000172,3,P-0028,46,7.12,0
ORD-005629,6,P-0114,6,3.83,8
ORD-005581,3,P-0090,39,7.05,10
ORD-004926,2,P-0094,42,5.6,5
ORD-000186,1,P-0075,38,5.5,15
ORD-002919,1,P-0003,3,4.75,0
ORD-000363,1,P-0043,6,4.98,0
ORD-000752,1,P-0099,40,4.44,5
ORD-004253,3,P-0105,6,4.24,15
ORD-000836,2,P-0005,14,6.02,10
ORD-004393,5,P-0005,43,6.0,0
ORD-000252,2,P-0110,37,4.34,8
ORD-001074,3,P-0055,8,4.86,15
ORD-004074,2,P-0079,25,6.38,0
ORD-004693,4,P-0006,40,4.93,0
ORD-001218,2,P-0081,31,7.49,15
ORD-000078,2,P-0052,39,3.62,0
ORD-000376,3,P-0997,26,6.03,0
ORD-002993,1,P-0089,48,7.06,10
ORD-001228,3,P-0053,4,7.46,15
ORD-005601,3,P-0061,32,5.15,10
ORD-005041,1,P-0057,47,6.97,0
ORD-003058,5,P-0109,20,6.44,15
ORD-005507,4,P-0100,35,5.47,0
ORD-001913,5,P-0036,1,3.17,5
ORD-000733,3,P-0119,28,4.47,8
ORD-004927,3,P-0104,20,3.99,5
ORD-000227,6,P-0079,32,6.63,5
ORD-000733,2,P-0035,22,6.05,15
ORD-003119,2,P-0003,36,4.76,0
ORD-000180,4,P-0110,31,4.34,15
ORD-003652,6,P-0046,28,3.15,0
ORD-001917,4,P-0083,48,3.53,0
ORD-001066,4,P-0073,37,5.03,0
ORD-003487,3,P-0046,3,3.06,0
ORD-005144,1,P-0066,2,0.0,0
ORD-001804,2,P-0016,46,5.14,15
ORD-005596,4,P-0028,-2,7.08,5
ORD-002545,1,P-0013,21,2.83,15
ORD-003372,2,P-0081,29,7.06,5
ORD-004132,3,P-0114,30,4.04,5
ORD-000580,1,P-0100,41,5.44,8
ORD-001342,6,P-0031,32,3.26,0
ORD-005261,5,P-0048,29,1.66,0
ORD-004185,3,P-0031,11,3.15,10
ORD-002942,1,P-0032,4,6.44,0
ORD-005387,2,P-0111,25,3.85,15
ORD-000468,1,P-0002,19,8.06,0
ORD-003614,1,P-0010,23,6.21,8
ORD-004373,4,P-0017,33,3.39,5
ORD-004219,1,P-0066,20,2.84,0
ORD-001256,1,P-0068,24,1.56,0
ORD-000080,4,P-0086,43,6.9,8
ORD-000360,2,P-0052,4,3.74,0
ORD-001782,2,P-0120,-6,4.84,0
ORD-003594,4,P-0097,8,6.03,0
ORD-000997,6,P-0049,19,2.48,5
ORD-002514,4,P-0999,18,3.14,10
ORD-005192,4,P-0100,43,5.28,8
ORD-005333,1,P-0039,14,6.77,15
ORD-002447,2,P-0022,5,1.7,0
ORD-000366,1,P-0111,28,3.84,0
ORD-002342,6,P-0038,36,5.8,15
ORD-001384,5,P-0065,20,6.11,15
ORD-001060,3,P-0057,11,6.75,5
ORD-004773,6,P-0030,30,2.28,5
ORD-001346,1,P-0084,38,3.9,8
ORD-001783,2,P-0120,33,4.63,15
ORD-004823,3,P-0077,30,3.66,0
ORD-003914,3,P-0058,34,6.08,0
ORD-001726,2,P-0061,12,5.33,0
ORD-003422,3,P-0029,23,2.76,5
ORD-003286,1,P-0049,3,2.37,0
ORD-003448,2,P-0063,24,4.86,15
ORD-002123,3,P-0092,48,6.11,0
ORD-004332,1,P-0064,34,6.34,0
ORD-002388,4,P-0082,1,5.55,0
ORD-000221,1,P-0002,36,8.5,0
ORD-000335,3,P-0031,29,2.98,10
ORD-005429,2,P-0101,24,4.61,8
ORD-002852,3,P-0027,46,3.97,10
ORD-004735,2,P-0008,4,3.52,0
ORD-005585,2,P-0035,16,6.49,10
ORD-004291,3,P-0060,41,4.46,0
ORD-001086,1,P-0081,33,7.44,0
ORD-003652,4,P-0017,35,3.44,5
ORD-002613,5,P-0082,38,5.13,0
ORD-005228,3,P-0024,43,3.12,0
ORD-000215,1,P-0071,3,9.09,15
ORD-001144,5,P-0078,33,7.9,5
ORD-001084,2,P-0037,44,7.31,8
ORD-003922,6,P-0033,25,8.12,8
ORD-000852,1,P-0044,44,1.83,5
ORD-001312,5,P-0101,6,4.94,0
ORD-004959,6,P-0087,12,3.57,5
ORD-003933,3,P-0015,31,3.32,10
ORD-004059,1,P-0097,5,5.9,5
ORD-005120,4,P-0119,4,4.57,15
ORD-004122,3,P-0061,24,5.35,0
ORD-000432,4,P-0088,18,4.78,0
ORD-004873,1,P-0004,2,5.71,5
ORD-002059,1,P-0050,35,4.36,0
ORD-005138,4,P-0001,30,7.77,0
ORD-003730,3,P-0076,19,2.43,0
ORD-002231,1,P-0035,48,6.18,0
ORD-000916,1,P-0019,17,3.41,0
ORD-005220,2,P-0005,26,6.06,0
ORD-003594,5,P-0062,48,2.34,0
ORD-001688,5,P-0056,24,4.65,10
ORD-001188,5,P-0072,17,2.84,0
ORD-003945,2,P-0099,9,4.6,0
ORD-000145,3,P-0102,38,3.32,0
ORD-002152,1,P-0002,38,8.27,0
ORD-005306,1,P-0070,21,1.55,0
ORD-004997,4,P-0094,16,5.9,5
ORD-002196,3,P-0037,27,6.95,5
ORD-004785,4,P-0077,43,3.56,0
ORD-004608,3,P-0043,23,4.59,5
ORD-005630,6,P-0016,47,5.14,0
ORD-000713,5,P-0016,16,5.19,15
ORD-000045,1,P-0046,11,3.05,0
ORD-001283,1,P-0061,24,5.42,5
ORD-001309,3,P-0084,43,4.05,0
ORD-002224,2,P-0069,20,1.42,15
ORD-003036,2,P-0071,48,9.08,0
ORD-000290,1,P-0091,29,3.42,0
ORD-001303,2,P-0021,44,3.74,0
ORD-004805,5,P-0064,47,6.03,0
